CurrentTime,HeadRot_x,HeadRot_y,HeadRot_z
52.12865,2.958,0,0
52.13866,2.958,0,0
52.14865,2.958,0,0
52.15866,2.958,0,0
52.16866,2.958,0,0
52.17865,2.958,0,0
52.18866,2.958,0,0
52.19865,2.958,0,0
52.20866,2.958,0,0
52.21865,2.958,0,0
52.22866,2.958,0,0
52.23866,2.958,0,0
52.24865,2.958,0,0
52.25866,2.958,0,0
52.26865,2.958,0,0
52.27866,2.958,0,0
52.28865,2.958,0,0
52.29866,2.958,0,0
52.30865,2.958,0,0
52.31866,2.958,0,0
52.32866,2.958,0,0
52.33865,2.958,0,0
52.34866,2.958,0,0
52.35865,2.958,0,0
52.36866,2.958,0,0
52.37865,2.958,0,0
52.38866,2.958,0,0
52.39865,2.958,0,0
52.40866,2.958,0,0
52.41866,2.958,0,0
52.42865,2.958,0,0
52.43866,2.958,0,0
52.44865,2.958,0,0
52.45866,2.958,0,0
52.46865,2.958,0,0
52.47866,2.958,0,0
52.48866,2.958,0,0
52.49865,2.958,0,0
52.50866,2.958,0,0
52.51865,2.958,0,0
52.52866,2.958,0,0
52.53865,2.958,0,0
52.54866,2.958,0,0
52.55865,2.958,0,0
52.56866,2.958,0,0
52.57866,2.958,0,0
52.58865,2.958,0,0
52.59866,2.958,0,0
52.60865,2.958,0,0
52.61866,2.958,0,0
52.62865,2.958,0,0
52.63866,2.958,0,0
52.64865,2.958,0,0
52.65866,2.958,0,0
52.66866,2.958,0,0
52.67865,2.958,0,0
52.68866,2.958,0,0
52.69865,2.958,0,0
52.70866,2.958,0,0
52.71865,2.958,0,0
52.72866,2.958,0,0
52.73866,2.958,0,0
52.74865,2.958,0,0
52.75866,2.958,0,0
52.76865,2.958,0,0
52.77866,2.958,0,0
52.78865,2.958,0,0
52.79866,2.958,0,0
52.80865,2.958,0,0
52.81866,2.958,0,0
52.82866,2.958,0,0
52.83865,2.958,0,0
52.84866,2.958,0,0
52.85865,2.958,0,0
52.86866,2.958,0,0
52.87865,2.958,0,0
52.88866,2.958,0,0
52.89866,2.958,0,0
52.90865,2.958,0,0
52.91866,2.958,0,0
52.92866,2.958,0,0
52.93865,2.958,0,0
52.94865,2.958,0,0
52.95866,2.958,0,0
52.96866,2.958,0,0
52.97865,2.958,0,0
52.98866,2.958,0,0
52.99866,2.958,0,0
53.00865,2.958,0,0
53.01865,2.958,0,0
53.02866,2.958,0,0
53.03866,2.958,0,0
53.04865,2.958,0,0
53.05865,2.958,0,0
53.06866,2.958,0,0
53.07865,2.958,0,0
53.08865,2.958,0,0
53.09866,2.958,0,0
53.10866,2.958,0,0
53.11865,2.958,0,0
53.12865,2.958,0,0
53.13866,2.958,0,0
53.14866,2.958,0,0
53.15865,2.958,0,0
53.16866,2.958,0,0
53.17866,2.958,0,0
53.18865,2.958,0,0
53.19865,2.958,0,0
53.20866,2.958,0,0
53.21866,2.958,0,0
53.22865,2.958,0,0
53.23866,2.958,0,0
53.24866,2.958,0,0
53.25865,2.958,0,0
53.26865,2.958,0,0
53.27866,2.958,0,0
53.28866,2.958,0,0
53.29865,2.958,0,0
53.30865,2.958,0,0
53.31866,2.958,0,0
53.32865,2.958,0,0
53.33865,2.958,0,0
53.34866,2.958,0,0
53.35866,2.958,0,0
53.36865,2.958,0,0
53.37865,2.958,0,0
53.38866,2.958,0,0
53.39866,2.958,0,0
53.40865,2.958,0,0
53.41866,2.958,0,0
53.42866,2.958,0,0
53.43865,2.958,0,0
53.44865,2.958,0,0
53.45866,2.958,0,0
53.46866,2.958,0,0
53.47865,2.958,0,0
53.48866,2.958,0,0
53.49866,2.958,0,0
53.50865,2.958,0,0
53.51865,2.958,0,0
53.52866,2.958,0,0
53.53866,2.958,0,0
53.54865,2.958,0,0
53.55865,2.958,0,0
53.56866,2.958,0,0
53.57865,2.958,0,0
53.58865,2.958,0,0
53.59866,2.958,0,0
53.60866,2.958,0,0
53.61865,2.958,0,0
53.62865,2.958,0,0
53.63866,2.958,0,0
53.64866,2.958,0,0
53.65865,2.958,0,0
53.66866,2.958,0,0
53.67866,2.958,0,0
53.68865,2.958,0,0
53.69865,2.958,0,0
53.70866,2.958,0,0
53.71866,2.958,0,0
53.72865,2.958,0,0
53.73866,2.958,0,0
53.74866,2.958,0,0
53.75865,2.958,0,0
53.76865,2.958,0,0
53.77866,2.958,0,0
53.78866,2.958,0,0
53.79865,2.958,0,0
53.80865,2.958,0,0
53.81866,2.958,0,0
53.82865,2.958,0,0
53.83865,2.958,0,0
53.84866,2.958,0,0
53.85866,2.958,0,0
53.86865,2.958,0,0
53.87865,2.958,0,0
53.88866,2.958,0,0
53.89866,2.958,0,0
53.90865,2.958,0,0
53.91866,2.958,0,0
53.92866,2.958,0,0
53.93865,2.958,0,0
53.94865,2.958,0,0
53.95866,2.958,0,0
53.96866,2.958,0,0
53.97865,2.958,0,0
53.98866,2.958,0,0
53.99866,2.958,0,0
54.00865,2.958,0,0
54.01865,2.958,0,0
54.02866,2.958,0,0
54.03866,2.958,0,0
54.04865,2.958,0,0
54.05865,2.958,0,0
54.06866,2.958,0,0
54.07865,2.958,0,0
54.08865,2.958,0,0
54.09866,2.958,0,0
54.10866,2.958,0,0
54.11865,2.958,0,0
54.12865,2.958,0,0
54.13866,2.958,0,0
54.14866,2.958,0,0
54.15865,2.958,0,0
54.16866,2.958,0,0
54.17866,2.958,0,0
54.18865,2.958,0,0
54.19865,2.958,0,0
54.20866,2.958,0,0
54.21866,2.958,0,0
54.22865,2.958,0,0
54.23866,2.958,0,0
54.24866,2.958,0,0
54.25865,2.958,0,0
54.26865,2.958,0,0
54.27866,2.958,0,0
54.28866,2.958,0,0
54.29865,2.958,0,0
54.30865,2.958,0,0
54.31866,2.958,0,0
54.32865,2.958,0,0
54.33865,2.958,0,0
54.34866,2.958,0,0
54.35866,2.958,0,0
54.36865,2.958,0,0
54.37865,2.958,0,0
54.38866,2.958,0,0
54.39866,2.958,0,0
54.40865,2.958,0,0
54.41866,2.958,0,0
54.42866,2.958,0,0
54.43865,2.958,0,0
54.44865,2.958,0,0
54.45866,2.958,0,0
54.46866,2.958,0,0
54.47865,2.958,0,0
54.48866,2.958,0,0
54.49866,2.958,0,0
54.50865,2.958,0,0
54.51865,2.958,0,0
54.52866,2.958,0,0
54.53866,2.958,0,0
54.54865,2.958,0,0
54.55865,2.958,0,0
54.56866,2.958,0,0
54.57865,2.958,0,0
54.58865,2.958,0,0
54.59866,2.958,0,0
54.60866,2.958,0,0
54.61865,2.958,0,0
54.62865,2.958,0,0
54.63866,2.958,0,0
54.64866,2.958,0,0
54.65865,2.958,0,0
54.66866,2.958,0,0
54.67866,2.958,0,0
54.68865,2.958,0,0
54.69865,2.958,0,0
54.70866,2.958,0,0
54.71866,2.958,0,0
54.72865,2.958,0,0
54.73866,2.958,0,0
54.74866,2.958,0,0
54.75865,2.958,0,0
54.76865,2.958,0,0
54.77866,2.958,0,0
54.78866,2.958,0,0
54.79865,2.958,0,0
54.80865,2.958,0,0
54.81866,2.958,0,0
54.82865,2.958,0,0
54.83865,2.958,0,0
54.84866,2.958,0,0
54.85866,2.958,0,0
54.86865,2.958,0,0
54.87865,2.958,0,0
54.88866,2.958,0,0
54.89866,2.958,0,0
54.90865,2.958,0,0
54.91866,2.958,0,0
54.92866,2.958,0,0
54.93865,2.958,0,0
54.94865,2.958,0,0
54.95866,2.958,0,0
54.96866,2.958,0,0
54.97865,2.958,0,0
54.98866,2.958,0,0
54.99866,2.958,0,0
55.00865,2.958,0,0
55.01865,2.958,0,0
55.02866,2.958,0,0
55.03866,2.958,0,0
55.04865,2.958,0,0
55.05865,2.958,0,0
55.06866,2.958,0,0
55.07865,2.958,0,0
55.08865,2.958,0,0
55.09866,2.958,0,0
55.10866,2.958,0,0
55.11865,2.958,0,0
55.12865,2.958,0,0
55.13866,2.958,0,0
55.14866,2.958,0,0
55.15865,2.958,0,0
55.16866,2.958,0,0
55.17866,2.958,0,0
55.18865,2.958,0,0
55.19865,2.958,0,0
55.20866,2.958,0,0
55.21866,2.958,0,0
55.22865,2.958,0,0
55.23866,2.958,0,0
55.24866,2.958,0,0
55.25865,2.958,0,0
55.26865,2.958,0,0
55.27866,2.958,0,0
55.28866,2.958,0,0
55.29865,2.958,0,0
55.30865,2.958,0,0
55.31866,2.958,0,0
55.32865,2.958,0,0
55.33865,2.958,0,0
55.34866,2.958,0,0
55.35866,2.958,0,0
55.36865,2.958,0,0
55.37865,2.958,0,0
55.38866,2.958,0,0
55.39866,2.958,0,0
55.40865,2.958,0,0
55.41866,2.958,0,0
55.42866,2.958,0,0
55.43865,2.958,0,0
55.44865,2.958,0,0
55.45866,2.958,0,0
55.46866,2.958,0,0
55.47865,2.958,0,0
55.48866,2.958,0,0
55.49866,2.958,0,0
55.50865,2.958,0,0
55.51865,2.958,0,0
55.52866,2.958,0,0
55.53866,2.958,0,0
55.54865,2.958,0,0
55.55865,2.958,0,0
55.56866,2.958,0,0
55.57865,2.958,0,0
55.58865,2.958,0,0
55.59866,2.958,0,0
55.60866,2.958,0,0
55.61865,2.958,0,0
55.62865,2.958,0,0
55.63866,2.958,0,0
55.64866,2.958,0,0
55.65865,2.958,0,0
55.66866,2.958,0,0
55.67866,2.958,0,0
55.68865,2.958,0,0
55.69865,2.958,0,0
55.70866,2.958,0,0
55.71866,2.958,0,0
55.72865,2.958,0,0
55.73866,2.958,0,0
55.74866,2.958,0,0
55.75865,2.958,0,0
55.76865,2.958,0,0
55.77866,2.958,0,0
55.78866,2.958,0,0
55.79865,2.958,0,0
55.80865,2.958,0,0
55.81866,2.958,0,0
55.82865,2.958,0,0
55.83865,2.958,0,0
55.84866,2.958,0,0
55.85866,2.958,0,0
55.86865,2.958,0,0
55.87865,2.958,0,0
55.88866,2.958,0,0
55.89866,2.958,0,0
55.90865,2.958,0,0
55.91866,2.958,0,0
55.92866,2.958,0,0
55.93865,2.958,0,0
55.94865,2.958,0,0
55.95866,2.958,0,0
55.96866,2.958,0,0
55.97865,2.958,0,0
55.98866,2.958,0,0
55.99866,2.958,0,0
56.00865,2.958,0,0
56.01865,2.958,0,0
56.02866,2.958,0,0
56.03866,2.958,0,0
56.04865,2.958,0,0
56.05865,2.958,0,0
56.06866,2.958,0,0
56.07865,2.958,0,0
56.08865,2.958,0,0
56.09866,2.958,0,0
56.10866,2.958,0,0
56.11865,2.958,0,0
56.12865,2.958,0,0
56.13866,2.958,0,0
56.14866,2.958,0,0
56.15865,2.958,0,0
56.16866,2.958,0,0
56.17866,2.958,0,0
56.18865,2.958,0,0
56.19865,2.958,0,0
56.20866,2.958,0,0
56.21866,2.958,0,0
56.22865,2.958,0,0
56.23866,2.958,0,0
56.24866,2.958,0,0
56.25865,2.958,0,0
56.26865,2.958,0,0
56.27866,2.958,0,0
56.28866,2.958,0,0
56.29865,2.958,0,0
56.30865,2.958,0,0
56.31866,2.958,0,0
56.32865,2.958,0,0
56.33865,2.958,0,0
56.34866,2.958,0,0
56.35866,2.958,0,0
56.36865,2.958,0,0
56.37865,2.958,0,0
56.38866,2.958,0,0
56.39866,2.958,0,0
56.40865,2.958,0,0
56.41866,2.958,0,0
56.42866,2.958,0,0
56.43865,2.958,0,0
56.44865,2.958,0,0
56.45866,2.958,0,0
56.46866,2.958,0,0
56.47865,2.958,0,0
56.48866,2.958,0,0
56.49866,2.958,0,0
56.50865,2.958,0,0
56.51865,2.958,0,0
56.52866,2.958,0,0
56.53866,2.958,0,0
56.54865,2.958,0,0
56.55865,2.958,0,0
56.56866,2.958,0,0
56.57865,2.958,0,0
56.58865,2.958,0,0
56.59866,2.958,0,0
56.60866,2.958,0,0
56.61865,2.958,0,0
56.62865,2.958,0,0
56.63866,2.958,0,0
56.64866,2.958,0,0
56.65865,2.958,0,0
56.66866,2.958,0,0
56.67866,2.958,0,0
56.68865,2.958,0,0
56.69865,2.958,0,0
56.70866,2.958,0,0
56.71866,2.958,0,0
56.72865,2.958,0,0
56.73866,2.958,0,0
56.74866,2.958,0,0
56.75865,2.958,0,0
56.76865,2.958,0,0
56.77866,2.958,0,0
56.78866,2.958,0,0
56.79865,2.958,0,0
56.80865,2.958,0,0
56.81866,2.958,0,0
56.82865,2.958,0,0
56.83865,2.958,0,0
56.84866,2.958,0,0
56.85866,2.958,0,0
56.86865,2.958,0,0
56.87865,2.958,0,0
56.88866,2.958,0,0
56.89866,2.958,0,0
56.90865,2.958,0,0
56.91866,2.958,0,0
56.92866,2.958,0,0
56.93865,2.958,0,0
56.94865,2.958,0,0
56.95866,2.958,0,0
56.96866,2.958,0,0
56.97865,2.958,0,0
56.98866,2.958,0,0
56.99866,2.958,0,0
57.00865,2.958,0,0
57.01865,2.958,0,0
57.02866,2.958,0,0
57.03866,2.958,0,0
57.04865,2.958,0,0
57.05865,2.958,0,0
57.06866,2.958,0,0
57.07865,2.958,0,0
57.08865,2.958,0,0
57.09866,2.958,0,0
57.10866,2.958,0,0
57.11865,2.958,0,0
57.12865,2.958,0,0
57.13866,2.958,0,0
57.14866,2.958,0,0
57.15865,2.958,0,0
57.16866,2.958,0,0
57.17866,2.958,0,0
57.18865,2.958,0,0
57.19865,2.958,0,0
57.20866,2.958,0,0
57.21866,2.958,0,0
57.22865,2.958,0,0
57.23866,2.958,0,0
57.24866,2.958,0,0
57.25865,2.958,0,0
57.26865,2.958,0,0
57.27866,2.958,0,0
57.28866,2.958,0,0
57.29865,2.958,0,0
57.30865,2.958,0,0
57.31866,2.958,0,0
57.32865,2.958,0,0
57.33865,2.958,0,0
57.34866,2.958,0,0
57.35866,2.958,0,0
57.36865,2.958,0,0
57.37865,2.958,0,0
57.38866,2.958,0,0
57.39866,2.958,0,0
57.40865,2.958,0,0
57.41866,2.958,0,0
57.42866,2.958,0,0
57.43865,2.958,0,0
57.44865,2.958,0,0
57.45866,2.958,0,0
57.46866,2.958,0,0
57.47865,2.958,0,0
57.48866,2.958,0,0
57.49866,2.958,0,0
57.50865,2.958,0,0
57.51865,2.958,0,0
57.52866,2.958,0,0
57.53866,2.958,0,0
57.54865,2.958,0,0
57.55865,2.958,0,0
57.56866,2.958,0,0
57.57865,2.958,0,0
57.58865,2.958,0,0
57.59866,2.958,0,0
57.60866,2.958,0,0
57.61865,2.958,0,0
57.62865,2.958,0,0
57.63866,2.958,0,0
57.64866,2.958,0,0
57.65865,2.958,0,0
57.66866,2.958,0,0
57.67866,2.958,0,0
57.68865,2.958,0,0
57.69865,2.958,0,0
57.70866,2.958,0,0
57.71866,2.958,0,0
57.72865,2.958,0,0
57.73866,2.958,0,0
57.74866,2.958,0,0
57.75865,2.958,0,0
57.76865,2.958,0,0
57.77866,2.958,0,0
57.78866,2.958,0,0
57.79865,2.958,0,0
57.80865,2.958,0,0
57.81866,2.958,0,0
57.82865,2.958,0,0
57.83865,2.958,0,0
57.84866,2.958,0,0
57.85866,2.958,0,0
57.86865,2.958,0,0
57.87865,2.958,0,0
57.88866,2.958,0,0
57.89866,2.958,0,0
57.90865,2.958,0,0
57.91866,2.958,0,0
57.92866,2.958,0,0
57.93865,2.958,0,0
57.94865,2.958,0,0
57.95866,2.958,0,0
57.96866,2.958,0,0
57.97865,2.958,0,0
57.98866,2.958,0,0
57.99866,2.958,0,0
58.00865,2.958,0,0
58.01865,2.958,0,0
58.02866,2.958,0,0
58.03866,2.958,0,0
58.04865,2.958,0,0
58.05865,2.958,0,0
58.06866,2.958,0,0
58.07865,2.958,0,0
58.08865,2.958,0,0
58.09866,2.958,0,0
58.10866,2.958,0,0
58.11865,2.958,0,0
58.12865,2.958,0,0
58.13866,2.958,0,0
58.14866,2.958,0,0
58.15865,2.958,0,0
58.16866,2.958,0,0
58.17866,2.958,0,0
58.18865,2.958,0,0
58.19865,2.958,0,0
58.20866,2.958,0,0
58.21866,2.958,0,0
58.22865,2.958,0,0
58.23866,2.958,0,0
58.24866,2.958,0,0
58.25865,2.958,0,0
58.26865,2.958,0,0
58.27866,2.958,0,0
58.28866,2.958,0,0
58.29865,2.958,0,0
58.30865,2.958,0,0
58.31866,2.958,0,0
58.32865,2.958,0,0
58.33865,2.958,0,0
58.34866,2.958,0,0
58.35866,2.958,0,0
58.36865,2.958,0,0
58.37865,2.958,0,0
58.38866,2.958,0,0
58.39866,2.958,0,0
58.40865,2.958,0,0
58.41866,2.958,0,0
58.42866,2.958,0,0
58.43865,2.958,0,0
58.44865,2.958,0,0
58.45866,2.958,0,0
58.46866,2.958,0,0
58.47865,2.958,0,0
58.48866,2.958,0,0
58.49866,2.958,0,0
58.50865,2.958,0,0
58.51865,2.958,0,0
58.52866,2.958,0,0
58.53866,2.958,0,0
58.54865,2.958,0,0
58.55865,2.958,0,0
58.56866,2.958,0,0
58.57865,2.958,0,0
58.58865,2.958,0,0
58.59866,2.958,0,0
58.60866,2.958,0,0
58.61865,2.958,0,0
58.62865,2.958,0,0
58.63866,2.958,0,0
58.64866,2.958,0,0
58.65865,2.958,0,0
58.66866,2.958,0,0
58.67866,2.958,0,0
58.68865,2.958,0,0
58.69865,2.958,0,0
58.70866,2.958,0,0
58.71866,2.958,0,0
58.72865,2.958,0,0
58.73866,2.958,0,0
58.74866,2.958,0,0
58.75865,2.958,0,0
58.76865,2.958,0,0
58.77866,2.958,0,0
58.78866,2.958,0,0
58.79865,2.958,0,0
58.80865,2.958,0,0
58.81866,2.958,0,0
58.82865,2.958,0,0
58.83865,2.958,0,0
58.84866,2.958,0,0
58.85866,2.958,0,0
58.86865,2.958,0,0
58.87865,2.958,0,0
58.88866,2.958,0,0
58.89866,2.958,0,0
58.90865,2.958,0,0
58.91866,2.958,0,0
58.92866,2.958,0,0
58.93865,2.958,0,0
58.94865,2.958,0,0
58.95866,2.958,0,0
58.96866,2.958,0,0
58.97865,2.958,0,0
58.98866,2.958,0,0
58.99866,2.882,-0.023,0
59.00865,2.805,-0.048,0
59.01865,2.732,-0.074,0
59.02866,2.662,-0.101,0
59.03866,2.6,-0.129,0
59.04865,2.545,-0.158,0
59.05865,2.501,-0.186,0
59.06866,2.469,-0.215,0
59.07865,2.449,-0.244,0
59.08865,2.442,-0.271,0
59.09866,2.449,-0.298,0
59.10866,2.469,-0.324,0
59.11865,2.502,-0.349,0
59.12865,2.547,-0.372,0
59.13866,2.603,-0.393,0
59.14866,2.667,-0.412,0
59.15865,2.739,-0.429,0
59.16866,2.817,-0.444,0
59.17866,2.897,-0.456,0
59.18865,2.979,-0.466,0
59.19865,3.059,-0.473,0
59.20866,3.135,-0.478,0
59.21866,3.205,-0.479,0
59.22865,3.268,-0.477,0
59.23866,3.32,-0.473,0
59.24866,3.362,-0.466,0
59.25865,3.392,-0.456,0
59.26865,3.408,-0.443,0
59.27866,3.411,-0.427,0
59.28866,3.4,-0.409,0
59.29865,3.376,-0.388,0
59.30865,3.34,-0.364,0
59.31866,3.292,-0.339,0
59.32865,3.234,-0.311,0
59.33865,3.167,-0.282,0
59.34866,3.094,-0.25,0
59.35866,3.017,-0.217,0
59.36865,2.938,-0.183,0
59.37865,2.859,-0.148,0
59.38866,2.782,-0.112,0
59.39866,2.711,-0.075,0
59.40865,2.646,-0.039,0
59.41866,2.59,-0.002,0
59.42866,2.544,0.035,0
59.43865,2.51,0.071,0
59.44865,2.488,0.107,0
59.45866,2.48,0.142,0
59.46866,2.485,0.175,0
59.47865,2.504,0.207,0
59.48866,2.536,0.238,0
59.49866,2.58,0.266,0
59.50865,2.634,0.293,0
59.51865,2.698,0.317,0
59.52866,2.769,0.339,0
59.53866,2.845,0.358,0
59.54865,2.924,0.375,0
59.55865,3.004,0.388,0
59.56866,3.083,0.399,0
59.57865,3.158,0.407,0
59.58865,3.227,0.412,0
59.59866,3.288,0.414,0
59.60866,3.34,0.412,0
59.61865,3.38,0.408,0
59.62865,3.408,0.401,0
59.63866,3.423,0.39,0
59.64866,3.425,0.377,0
59.65865,3.413,0.361,0
59.66866,3.388,0.342,0
59.67866,3.35,0.321,0
59.68865,3.301,0.298,0
59.69865,3.242,0.272,0
59.70866,3.175,0.244,0
59.71866,3.101,0.215,0
59.72865,3.023,0.183,0
59.73866,2.944,0.151,0
59.74866,2.864,0.117,0
59.75865,2.787,0.083,0
59.76865,2.716,0.047,0
59.77866,2.651,0.012,0
59.78866,2.594,-0.024,0
59.79865,2.549,-0.059,0
59.80865,2.515,-0.095,0
59.81866,2.493,-0.129,0
59.82865,2.486,-0.163,0
59.83865,2.491,-0.195,0
59.84866,2.51,-0.226,0
59.85866,2.542,-0.256,0
59.86865,2.586,-0.283,0
59.87865,2.641,-0.309,0
59.88866,2.705,-0.332,0
59.89866,2.776,-0.353,0
59.90865,2.852,-0.372,0
59.91866,2.931,-0.387,0
59.92866,3.011,-0.401,0
59.93865,3.089,-0.411,0
59.94865,3.164,-0.418,0
59.95866,3.233,-0.422,0
59.96866,3.293,-0.423,0
59.97865,3.344,-0.421,0
59.98866,3.384,-0.416,0
59.99866,3.411,-0.408,0
60.00865,3.426,-0.398,0
60.01865,3.427,-0.384,0
60.02866,3.414,-0.367,0
60.03866,3.388,-0.348,0
60.04865,3.35,-0.327,0
60.05865,3.3,-0.303,0
60.06866,3.241,-0.277,0
60.07865,3.173,-0.248,0
60.08865,3.1,-0.218,0
60.09866,3.022,-0.187,0
60.10866,2.942,-0.154,0
60.11865,2.862,-0.12,0
60.12865,2.786,-0.085,0
60.13866,2.714,-0.05,0
60.14866,2.649,-0.014,0
60.15865,2.593,0.022,0
60.16866,2.548,0.057,0
60.17866,2.514,0.093,0
60.18865,2.494,0.127,0
60.19865,2.486,0.161,0
60.20866,2.493,0.194,0
60.21866,2.512,0.225,0
60.22865,2.545,0.254,0
60.23866,2.589,0.282,0
60.24866,2.644,0.308,0
60.25865,2.708,0.331,0
60.26865,2.779,0.352,0
60.27866,2.855,0.37,0
60.28866,2.935,0.386,0
60.29865,3.015,0.399,0
60.30865,3.093,0.409,0
60.31866,3.167,0.416,0
60.32865,3.236,0.421,0
60.33865,3.296,0.422,0
60.34866,3.346,0.42,0
60.35866,3.386,0.415,0
60.36865,3.413,0.407,0
60.37865,3.426,0.396,0
60.38866,3.427,0.382,0
60.39866,3.414,0.366,0
60.40865,3.387,0.346,0
60.41866,3.349,0.325,0
60.42866,3.299,0.301,0
60.43865,3.239,0.275,0
60.44865,3.171,0.246,0
60.45866,3.097,0.216,0
60.46866,3.019,0.185,0
60.47865,2.939,0.152,0
60.48866,2.859,0.118,0
60.49866,2.783,0.083,0
60.50865,2.711,0.048,0
60.51865,2.647,0.012,0
60.52866,2.591,-0.024,0
60.53866,2.547,-0.059,0
60.54865,2.514,-0.095,0
60.55865,2.493,-0.129,0
60.56866,2.486,-0.163,0
60.57865,2.493,-0.195,0
60.58865,2.513,-0.226,0
60.59866,2.546,-0.256,0
60.60866,2.591,-0.283,0
60.61865,2.646,-0.309,0
60.62865,2.711,-0.332,0
60.63866,2.782,-0.353,0
60.64866,2.859,-0.371,0
60.65865,2.938,-0.387,0
60.66866,3.018,-0.4,0
60.67866,3.096,-0.41,0
60.68865,3.17,-0.417,0
60.69865,3.238,-0.421,0
60.70866,3.298,-0.422,0
60.71866,3.348,-0.42,0
60.72865,3.387,-0.415,0
60.73866,3.413,-0.407,0
60.74866,3.427,-0.396,0
60.75865,3.427,-0.382,0
60.76865,3.413,-0.365,0
60.77866,3.386,-0.346,0
60.78866,3.347,-0.324,0
60.79865,3.296,-0.3,0
60.80865,3.236,-0.274,0
60.81866,3.168,-0.245,0
60.82865,3.094,-0.215,0
60.83865,3.015,-0.184,0
60.84866,2.936,-0.151,0
60.85866,2.856,-0.117,0
60.86865,2.78,-0.082,0
60.87865,2.709,-0.047,0
60.88866,2.645,-0.011,0
60.89866,2.589,0.025,0
60.90865,2.545,0.061,0
60.91866,2.512,0.096,0
60.92866,2.493,0.131,0
60.93865,2.486,0.164,0
60.94865,2.494,0.197,0
60.95866,2.514,0.228,0
60.96866,2.548,0.257,0
60.97865,2.593,0.284,0
60.98866,2.649,0.31,0
60.99866,2.714,0.333,0
61.00865,2.785,0.354,0
61.01865,2.862,0.372,0
61.02866,2.941,0.388,0
61.03866,3.021,0.4,0
61.04865,3.099,0.41,0
61.05865,3.173,0.417,0
61.06866,3.241,0.421,0
61.07865,3.3,0.422,0
61.08865,3.35,0.42,0
61.09866,3.388,0.414,0
61.10866,3.414,0.406,0
61.11865,3.427,0.395,0
61.12865,3.426,0.381,0
61.13866,3.412,0.364,0
61.14866,3.385,0.345,0
61.15865,3.345,0.323,0
61.16866,3.294,0.299,0
61.17866,3.234,0.273,0
61.18865,3.165,0.244,0
61.19865,3.091,0.214,0
61.20866,3.012,0.182,0
61.21866,2.932,0.149,0
61.22865,2.853,0.115,0
61.23866,2.777,0.081,0
61.24866,2.706,0.045,0
61.25865,2.642,0.009,0
61.26865,2.587,-0.027,0
61.27866,2.543,-0.062,0
61.28866,2.511,-0.097,0
61.29865,2.492,-0.132,0
61.30865,2.486,-0.165,0
61.31866,2.494,-0.198,0
61.32865,2.515,-0.229,0
61.33865,2.549,-0.258,0
61.34866,2.595,-0.285,0
61.35866,2.651,-0.311,0
61.36865,2.716,-0.334,0
61.37865,2.788,-0.355,0
61.38866,2.865,-0.373,0
61.39866,2.944,-0.388,0
61.40865,3.024,-0.401,0
61.41866,3.102,-0.411,0
61.42866,3.176,-0.417,0
61.43865,3.243,-0.421,0
61.44865,3.303,-0.422,0
61.45866,3.352,-0.42,0
61.46866,3.39,-0.414,0
61.47865,3.415,-0.406,0
61.48866,3.427,-0.395,0
61.49866,3.426,-0.38,0
61.50865,3.411,-0.364,0
61.51865,3.383,-0.344,0
61.52866,3.343,-0.322,0
61.53866,3.292,-0.298,0
61.54865,3.231,-0.271,0
61.55865,3.162,-0.243,0
61.56866,3.088,-0.213,0
61.57865,3.009,-0.181,0
61.58865,2.929,-0.148,0
61.59866,2.85,-0.114,0
61.60866,2.774,-0.079,0
61.61865,2.703,-0.044,0
61.62865,2.64,-0.008,0
61.63866,2.586,0.028,0
61.64866,2.542,0.064,0
61.65865,2.51,0.099,0
61.66866,2.492,0.133,0
61.67866,2.487,0.167,0
61.68865,2.495,0.199,0
61.69865,2.517,0.23,0
61.70866,2.551,0.259,0
61.71866,2.597,0.286,0
61.72865,2.654,0.312,0
61.73866,2.719,0.335,0
61.74866,2.791,0.355,0
61.75865,2.868,0.373,0
61.76865,2.948,0.389,0
61.77866,3.027,0.401,0
61.78866,3.105,0.411,0
61.79865,3.179,0.418,0
61.80865,3.246,0.421,0
61.81866,3.305,0.422,0
61.82865,3.353,0.419,0
61.83865,3.391,0.414,0
61.84866,3.416,0.405,0
61.85866,3.427,0.394,0
61.86865,3.426,0.38,0
61.87865,3.41,0.363,0
61.88866,3.382,0.343,0
61.89866,3.341,0.321,0
61.90865,3.29,0.297,0
61.91866,3.228,0.27,0
61.92866,3.159,0.242,0
61.93865,3.084,0.212,0
61.94865,3.006,0.18,0
61.95866,2.926,0.147,0
61.96866,2.847,0.113,0
61.97865,2.771,0.078,0
61.98866,2.7,0.042,0
61.99866,2.637,0.006,0
62.00865,2.584,-0.029,0
62.01865,2.54,-0.065,0
62.02866,2.509,-0.1,0
62.03866,2.491,-0.135,0
62.04865,2.487,-0.168,0
62.05865,2.496,-0.2,0
62.06866,2.518,-0.231,0
62.07865,2.553,-0.26,0
62.08865,2.599,-0.288,0
62.09866,2.656,-0.313,0
62.10866,2.722,-0.336,0
62.11865,2.794,-0.356,0
62.12865,2.871,-0.374,0
62.13866,2.951,-0.389,0
62.14866,3.031,-0.402,0
62.15865,3.108,-0.411,0
62.16866,3.182,-0.418,0
62.17866,3.248,-0.421,0
62.18865,3.307,-0.422,0
62.19865,3.355,-0.419,0
62.20866,3.392,-0.414,0
62.21866,3.416,-0.405,0
62.22865,3.428,-0.394,0
