CurrentTime,GazePos_x,GazePos_y
2.118657,0.5898541,0.5401995
2.128657,0.5898541,0.5401995
2.138658,0.583873,0.5417019
2.148657,0.583873,0.5417019
2.158657,0.583873,0.5417019
2.168657,0.5798512,0.540942
2.178658,0.5798512,0.540942
2.188657,0.5798512,0.540942
2.198657,0.5798512,0.540942
2.208657,0.5791643,0.5421132
2.218657,0.5791643,0.5421132
2.228658,0.5791643,0.5421132
2.238657,0.5732993,0.541122
2.248657,0.5732993,0.541122
2.258657,0.5732993,0.541122
2.268658,0.5682783,0.5389653
2.278657,0.5682783,0.5389653
2.288657,0.5682783,0.5389653
2.298657,0.5670176,0.5383644
2.308658,0.5670176,0.5383644
2.318657,0.5670176,0.5383644
2.328657,0.5665692,0.5383684
2.338657,0.5665692,0.5383684
2.348658,0.5665692,0.5383684
2.358657,0.5659541,0.5349641
2.368657,0.5659541,0.5349641
2.378657,0.5485832,0.5343739
2.388658,0.5485832,0.5343739
2.398657,0.5485832,0.5343739
2.408657,0.4504718,0.5356146
2.418657,0.4504718,0.5356146
2.428658,0.3781466,0.5226149
2.438657,0.3781466,0.5226149
2.448657,0.3781466,0.5226149
2.458657,0.4053167,0.4965775
2.468657,0.4053167,0.4965775
2.478658,0.3816867,0.5227817
2.488657,0.3816867,0.5227817
2.498657,0.395786,0.5184269
2.508657,0.395786,0.5184269
2.518658,0.395786,0.5184269
2.528657,0.4067566,0.5148122
2.538657,0.4067566,0.5148122
2.548657,0.4067566,0.5148122
2.558658,0.4219887,0.5107465
2.568657,0.4219887,0.5107465
2.578657,0.4219887,0.5107465
2.588657,0.4353967,0.5073179
2.598658,0.4353967,0.5073179
2.608657,0.4353967,0.5073179
2.618657,0.4353967,0.5073179
2.628657,0.4435989,0.4844159
2.638658,0.4435989,0.4844159
2.648657,0.4435989,0.4844159
2.658657,0.4175752,0.4740781
2.668657,0.4175752,0.4740781
2.678658,0.4175752,0.4740781
2.688657,0.4317658,0.4743525
2.698657,0.4317658,0.4743525
2.708657,0.4317658,0.4743525
2.718657,0.4317658,0.4743525
2.728658,0.4376576,0.4653461
2.738657,0.4376576,0.4653461
2.748657,0.4376576,0.4653461
2.758657,0.4497821,0.4624109
2.768658,0.4497821,0.4624109
2.778657,0.4497821,0.4624109
2.788657,0.4525925,0.4603282
2.798657,0.4525925,0.4603282
2.808658,0.4525925,0.4603282
2.818657,0.4525925,0.4603282
2.828657,0.4578793,0.4556218
2.838657,0.4578793,0.4556218
2.848658,0.4578793,0.4556218
2.858657,0.4608783,0.452781
2.868657,0.4608783,0.452781
2.878657,0.4608783,0.452781
2.888658,0.4041695,0.45438
2.898657,0.4041695,0.45438
2.908657,0.4041695,0.45438
2.918657,0.4041695,0.45438
2.928658,0.398189,0.4536521
2.938657,0.398189,0.4536521
2.948657,0.398189,0.4536521
2.958657,0.3993357,0.4419574
2.968657,0.3993357,0.4419574
2.978658,0.3993357,0.4419574
2.988657,0.3941859,0.4454988
2.998657,0.3941859,0.4454988
3.008657,0.3941859,0.4454988
3.018658,0.3941859,0.4454988
3.028657,0.395799,0.4482469
3.038657,0.395799,0.4482469
3.048657,0.395799,0.4482469
3.058658,0.4018094,0.4487252
3.068657,0.4018094,0.4487252
3.078657,0.4018094,0.4487252
3.088657,0.4056898,0.4505826
3.098658,0.4056898,0.4505826
3.108657,0.4056898,0.4505826
3.118657,0.4056898,0.4505826
3.128657,0.4058208,0.4502416
